Player ID,Game Version,Age,Overall,Potential,Postion,International Reputation,Weak Foot,Skill Moves,Attack Rate,Defence Rate
232755,FIFA23,24,70,75,LWB,1,3,3,Medium, Medium
255268,FIFA23,22,70,80,SUB,1,4,4,Medium, Medium
208700,FIFA23,31,70,70,SUB,1,3,3,Medium, Low
221890,FIFA23,28,70,71,SUB,1,3,3,Medium, High
234239,FIFA23,25,70,71,RM,1,3,4,High, Medium
246679,FIFA23,22,70,78,SUB,1,4,3,High, Medium
233510,FIFA23,22,70,78,RES,1,3,4,High, High
267822,FIFA23,24,70,73,RB,1,3,2,Medium, Medium
238196,FIFA23,23,70,79,SUB,1,3,3,High, Low
205869,FIFA23,27,70,70,SUB,2,4,3,Medium, Medium
259789,FIFA23,21,70,80,LM,1,4,4,Medium, Medium
229648,FIFA23,25,70,75,RCB,1,3,2,Medium, High
261307,FIFA23,24,70,76,LW,1,3,3,High, Low
207645,FIFA23,29,70,70,LW,1,2,5,Medium, Low
270951,FIFA23,27,70,70,RB,1,2,2,High, Medium
248053,FIFA23,24,70,77,SUB,1,3,2,High, Medium
265187,FIFA23,19,70,80,RES,1,3,2,Medium, Medium
230522,FIFA23,22,70,70,SUB,1,2,3,Medium, Low
263908,FIFA23,20,70,79,LWB,1,2,2,Medium, Medium
246947,FIFA23,24,70,78,RES,1,2,2,Medium, Medium
251341,FIFA23,21,70,77,RES,1,3,3,Medium, Medium
261478,FIFA23,22,70,77,SUB,1,3,3,High, Medium
258475,FIFA23,25,70,73,SUB,1,3,3,Medium, Medium
263166,FIFA23,24,70,75,ST,1,4,3,High, High
240271,FIFA23,24,70,75,SUB,1,3,3,High, Medium
260082,FIFA23,19,70,81,SUB,1,2,2,Medium, Medium
259921,FIFA23,26,70,73,ST,1,3,2,Medium, Low
255340,FIFA23,20,70,80,SUB,1,3,2,Medium, Low
253008,FIFA23,22,70,79,RB,1,3,2,High, Medium
259754,FIFA23,21,70,78,LB,1,2,2,High, Medium
267455,FIFA23,27,70,70,LW,1,4,3,High, Medium
238345,FIFA23,23,70,76,ST,1,2,3,High, Low
241757,FIFA23,25,70,71,CAM,1,3,3,High, Medium
240783,FIFA23,22,70,78,RS,1,4,3,High, Medium
202017,FIFA23,29,70,70,RES,1,3,4,High, Medium
230857,FIFA23,31,70,70,SUB,1,4,3,Medium, Medium
202799,FIFA23,27,70,70,SUB,1,5,4,Medium, Medium
246688,FIFA23,22,70,76,RB,1,3,2,High, Medium
253283,FIFA23,20,70,82,RES,1,3,3,High, Medium
253347,FIFA23,22,70,74,RES,1,3,3,High, Medium
221168,FIFA23,25,70,74,LS,1,3,3,Medium, Medium
240439,FIFA23,23,70,75,RCB,1,3,3,Medium, High
243061,FIFA23,25,70,73,SUB,1,5,4,High, Medium
264324,FIFA23,23,70,77,RCM,1,3,4,High, Medium
248564,FIFA23,22,70,79,SUB,1,4,4,High, Medium
232523,FIFA23,27,70,70,LW,1,3,3,High, Medium
238391,FIFA23,24,70,76,SUB,1,3,2,Medium, Medium
253251,FIFA23,24,70,79,SUB,1,3,2,Medium, High
269421,FIFA23,22,70,79,LW,1,2,3,Medium, High
206601,FIFA23,29,70,70,SUB,1,3,2,High, Medium
264337,FIFA23,21,70,81,SUB,1,3,3,Medium, Medium
261072,FIFA23,21,70,82,ST,1,3,3,High, High
224995,FIFA23,27,70,71,RWB,1,3,3,High, Medium
247467,FIFA23,20,70,81,RES,1,3,2,Medium, Medium
229487,FIFA23,26,70,72,RES,1,3,3,Medium, Medium
245428,FIFA23,25,70,75,LB,1,3,2,High, Medium
251990,FIFA23,21,70,81,SUB,1,3,3,Medium, Low
205601,FIFA23,30,70,70,SUB,1,3,3,Medium, Low
230454,FIFA23,22,70,70,SUB,1,3,2,Medium, Medium
257063,FIFA23,20,70,81,SUB,1,3,4,High, Medium
251229,FIFA23,22,70,77,SUB,1,3,3,Medium, Medium
242573,FIFA23,22,70,77,SUB,1,2,4,High, Medium
240777,FIFA23,23,70,78,RES,1,3,2,Medium, High
244605,FIFA23,27,70,70,SUB,1,3,3,Medium, Low
247678,FIFA23,20,70,80,RB,1,2,2,High, High
229428,FIFA23,27,70,70,SUB,1,3,3,High, Low
253349,FIFA23,25,70,73,ST,1,3,2,Medium, Medium
259197,FIFA23,21,70,81,RES,1,3,3,High, Low
254220,FIFA23,24,70,76,LM,1,3,3,High, Medium
238692,FIFA23,32,70,70,RCM,1,4,2,Low, High
244114,FIFA23,22,70,80,LDM,1,2,2,Medium, High
246471,FIFA23,23,70,77,ST,1,3,3,High, Low
244042,FIFA23,22,70,78,SUB,1,3,3,High, Low
218343,FIFA23,26,70,70,RM,1,3,3,Medium, Medium
228790,FIFA23,23,70,77,SUB,1,3,2,High, Medium
200826,FIFA23,32,70,70,SUB,1,2,3,High, Low
236217,FIFA23,24,70,75,RCB,1,3,2,Medium, High
241562,FIFA23,22,70,75,LB,1,2,2,Medium, Medium
172960,FIFA23,33,70,70,SUB,1,3,3,Medium, Medium
248729,FIFA23,21,70,78,RW,1,3,3,High, Medium
259883,FIFA23,23,70,77,SUB,1,3,3,Medium, Medium
241389,FIFA23,23,70,73,RES,1,2,3,High, Low
264383,FIFA23,24,70,78,LCB,1,3,2,Medium, Medium
242265,FIFA23,21,70,77,ST,1,3,2,High, Medium
259786,FIFA23,24,70,76,RB,1,3,3,High, Medium
252162,FIFA23,23,70,75,ST,1,3,2,Medium, Low
262435,FIFA23,27,70,70,RB,1,4,2,Medium, Medium
240332,FIFA23,22,70,79,RS,1,3,3,High, Low
244319,FIFA23,25,70,73,RS,1,3,2,High, Medium
258889,FIFA23,19,70,81,RWB,1,3,2,High, Medium
229889,FIFA23,27,70,70,RM,1,2,3,Medium, Medium
224869,FIFA23,30,70,70,RCB,1,3,2,Low, Medium
257975,FIFA23,22,70,79,SUB,1,3,3,High, Medium
239953,FIFA23,23,70,76,LW,1,3,3,Medium, Low
238505,FIFA23,23,70,75,RES,1,3,4,Medium, Medium
235662,FIFA23,24,70,78,RCB,1,4,3,Medium, High
237809,FIFA23,23,70,75,RW,1,2,3,High, Medium
242654,FIFA23,22,70,78,SUB,1,3,3,Medium, Medium
239367,FIFA23,23,70,77,SUB,1,4,4,High, Low
241073,FIFA23,23,70,76,LB,1,3,3,High, High
254701,FIFA23,27,70,71,SUB,1,4,4,High, Medium
212401,FIFA23,27,70,70,RB,1,2,3,Medium, Medium
245714,FIFA23,23,70,75,LM,1,3,3,Medium, Medium
235194,FIFA23,23,70,76,SUB,1,4,4,High, Low
241236,FIFA23,22,70,79,SUB,1,4,3,High, Medium
259825,FIFA23,22,70,76,RW,1,3,3,Medium, Medium
236258,FIFA23,27,70,71,LB,1,2,2,High, Medium
253294,FIFA23,26,70,73,RB,1,3,2,High, Medium
216155,FIFA23,27,70,71,RS,1,3,3,Medium, Medium
255371,FIFA23,21,70,82,RES,1,3,3,Medium, Medium
239631,FIFA23,21,70,83,SUB,1,3,3,High, High
260720,FIFA23,26,70,71,ST,1,3,3,Medium, Low
241007,FIFA23,23,70,78,RES,1,3,2,Medium, Medium
244022,FIFA23,26,70,72,SUB,1,3,2,Medium, Medium
259634,FIFA23,22,70,77,LB,1,3,2,High, Medium
260926,FIFA23,20,70,83,SUB,1,3,3,High, Medium
230865,FIFA23,29,70,71,LCB,1,2,2,Low, Medium
259094,FIFA23,26,70,71,SUB,1,4,3,High, Medium
252021,FIFA23,21,70,80,SUB,1,4,2,Medium, Medium
258930,FIFA23,20,70,79,SUB,1,4,2,High, Low
242019,FIFA23,26,70,72,RS,1,3,3,Medium, High
232094,FIFA23,27,70,70,ST,1,5,3,Medium, Medium
216860,FIFA23,24,70,75,RW,1,3,3,Medium, High
208088,FIFA23,26,70,70,RES,1,3,2,Low, Medium
211363,FIFA23,27,70,72,SUB,1,4,2,Medium, High
243386,FIFA23,22,70,81,SUB,1,3,3,Medium, Medium
252903,FIFA23,21,70,80,LM,1,3,3,Medium, Medium
211440,FIFA23,32,70,70,SUB,1,3,3,High, Low
227604,FIFA23,26,70,73,LS,1,3,3,Medium, Medium
253276,FIFA23,28,70,72,LCB,1,3,2,Medium, High
253376,FIFA23,22,70,79,RES,1,3,2,Medium, Medium
253218,FIFA23,31,70,70,RB,1,2,2,High, Medium
258015,FIFA23,22,70,77,ST,1,4,2,High, Medium
216079,FIFA23,30,70,70,SUB,1,4,4,High, Medium
242714,FIFA23,25,70,73,RM,1,3,3,High, Medium
230410,FIFA23,30,70,70,SUB,1,3,2,Medium, Medium
200741,FIFA23,28,70,72,LCB,1,2,3,Medium, Medium
213092,FIFA23,27,70,70,SUB,1,2,2,Low, High
259163,FIFA23,21,70,82,RCB,1,3,2,Medium, Medium
198198,FIFA23,29,70,70,LCB,2,3,2,Low, High
259422,FIFA23,19,70,81,SUB,1,2,3,Medium, Medium
255529,FIFA23,20,70,80,ST,1,3,3,High, Medium
231436,FIFA23,24,70,76,SUB,1,3,4,High, Medium
189561,FIFA23,31,70,70,RES,1,5,3,Medium, Low
256476,FIFA23,18,70,85,SUB,1,3,3,High, Medium
201265,FIFA23,31,70,70,ST,1,3,3,Medium, Low
215437,FIFA23,28,70,70,SUB,1,3,3,Medium, High
239977,FIFA23,22,70,76,CAM,1,3,3,Medium, Medium
245348,FIFA23,28,70,70,RCM,1,3,3,Medium, Low
248021,FIFA23,27,70,72,RES,1,3,2,Medium, High
260178,FIFA23,23,70,77,SUB,1,3,3,Medium, Medium
248788,FIFA23,23,70,78,RW,1,3,2,High, Low
236782,FIFA23,23,70,75,LW,1,4,3,High, Low
184477,FIFA23,30,70,70,SUB,2,3,2,Low, Medium
233960,FIFA23,25,70,74,RCB,1,3,2,Medium, Medium
230444,FIFA23,26,70,70,ST,1,4,3,Medium, Medium
259119,FIFA23,19,70,81,SUB,1,3,2,Medium, High
199559,FIFA23,30,70,70,ST,2,3,3,Medium, Medium
213829,FIFA23,26,70,72,RS,1,3,3,Medium, Medium
253718,FIFA23,25,70,74,SUB,1,3,3,High, Low
209840,FIFA23,29,70,70,LCB,1,3,2,Medium, Medium
233075,FIFA23,32,70,70,SUB,1,3,2,Medium, High
247623,FIFA23,21,70,81,SUB,1,2,2,High, Medium
219469,FIFA23,24,70,73,RES,1,2,3,Medium, Medium
253603,FIFA23,31,70,70,SUB,1,2,2,Low, Medium
232873,FIFA23,24,70,75,SUB,1,3,2,Low, High
192840,FIFA23,32,70,70,SUB,1,3,2,High, Low
259977,FIFA23,24,70,76,ST,1,2,3,High, Low
251138,FIFA23,32,70,70,RCB,1,2,2,Medium, High
248698,FIFA23,23,70,80,RCB,1,2,2,Medium, Medium
260136,FIFA23,22,70,80,LCB,1,2,2,Medium, Medium
229818,FIFA23,25,70,74,RCB,1,2,2,Medium, High
253377,FIFA23,22,70,76,RCB,1,3,2,Low, High
264432,FIFA23,20,70,82,RES,1,3,4,Medium, Medium
259409,FIFA23,27,70,71,ST,1,3,2,High, Medium
253951,FIFA23,24,70,75,RCB,1,3,2,Low, High
253587,FIFA23,31,70,70,RCB,1,2,2,Low, Medium
256021,FIFA23,24,70,74,RES,1,4,2,Medium, Medium
257518,FIFA23,22,70,77,ST,1,3,2,Medium, Low
240277,FIFA23,22,70,79,RES,1,3,2,Low, High
257000,FIFA23,21,70,80,SUB,1,2,2,Medium, Medium
265641,FIFA23,32,70,70,SUB,1,3,2,Medium, Low
225681,FIFA23,28,70,70,LCB,1,3,2,Medium, Medium
259298,FIFA23,25,70,74,RCB,1,2,2,Medium, High
235156,FIFA23,24,70,75,CB,1,4,2,Medium, High
252316,FIFA23,23,70,78,LCB,1,2,2,Medium, Medium
260830,FIFA23,27,70,72,SUB,1,4,2,Medium, Medium
208534,FIFA23,27,70,72,SUB,1,4,2,Medium, High
242603,FIFA23,22,70,80,RES,1,3,2,Medium, Medium
263647,FIFA23,23,70,75,LCB,1,2,2,Medium, Medium
266797,FIFA23,22,70,80,LB,1,3,2,Medium, Medium
257804,FIFA23,23,70,75,SUB,1,2,2,Low, Medium
262140,FIFA23,21,70,78,SUB,1,3,2,Medium, Medium
241970,FIFA23,30,70,70,LCB,1,4,2,Medium, Medium
243908,FIFA23,22,70,78,RCB,1,3,2,Medium, High
234691,FIFA23,19,70,82,RES,1,2,2,Low, Medium
261663,FIFA23,24,70,75,RCB,1,3,2,Medium, Medium
244204,FIFA23,25,70,73,SUB,1,2,2,Medium, Medium
203749,FIFA23,30,70,70,CB,1,3,2,Medium, High
266250,FIFA23,27,70,71,LCB,1,2,2,Medium, Medium
258356,FIFA23,25,70,76,LCB,1,2,2,Medium, High
248687,FIFA23,22,70,80,RCB,1,2,2,Medium, Medium
265188,FIFA23,18,70,86,SUB,1,3,2,Medium, Medium
217082,FIFA23,28,70,71,SUB,1,3,2,Medium, High
228829,FIFA23,31,70,70,CB,1,2,2,Low, Medium
239322,FIFA23,29,70,70,CB,1,3,2,Low, High
231237,FIFA23,24,70,75,SUB,1,3,1,Medium, Medium
211264,FIFA23,30,70,70,GK,1,2,1,Medium, Medium
234779,FIFA23,28,70,72,SUB,1,3,1,Medium, Medium
215213,FIFA23,26,70,75,SUB,1,2,1,Medium, Medium
229956,FIFA23,25,70,76,GK,1,3,1,Medium, Medium
222562,FIFA23,27,70,72,RES,1,2,1,Medium, Medium
236649,FIFA23,25,70,73,GK,1,3,1,Medium, Medium
221912,FIFA23,27,70,72,GK,1,3,1,Medium, Medium
214415,FIFA23,29,70,72,RES,1,3,1,Medium, Medium
225203,FIFA23,26,70,75,GK,1,3,1,Medium, Medium
243585,FIFA23,20,70,85,GK,1,2,1,Medium, Medium
224977,FIFA23,28,70,70,SUB,1,2,1,Medium, Medium
155532,FIFA23,31,70,70,RES,1,3,1,Medium, Medium
224440,FIFA23,27,70,74,RES,1,3,1,Medium, Medium
204246,FIFA23,30,70,71,RES,1,3,1,Medium, Medium
236758,FIFA23,23,70,78,GK,1,2,1,Medium, Medium
239364,FIFA23,24,70,76,GK,1,2,1,Medium, Medium
234341,FIFA23,24,70,77,SUB,1,2,1,Medium, Medium
224442,FIFA23,25,70,75,RES,1,3,1,Medium, Medium
200332,FIFA23,29,70,70,SUB,1,2,1,Medium, Medium
261144,FIFA23,23,70,77,SUB,1,2,1,Medium, Medium
261417,FIFA23,22,70,82,GK,1,1,1,Medium, Medium
262956,FIFA23,26,70,74,RES,1,2,1,Medium, Medium
242879,FIFA23,20,70,84,GK,1,3,1,Medium, Medium
263032,FIFA23,24,70,78,GK,1,1,1,Medium, Medium
263673,FIFA23,21,70,82,SUB,1,2,1,Medium, Medium
253442,FIFA23,22,70,78,GK,1,3,1,Medium, Medium
266215,FIFA23,25,70,75,GK,1,3,1,Medium, Medium
269511,FIFA23,24,70,74,SUB,1,2,1,Medium, Medium
242969,FIFA23,25,70,75,SUB,1,2,1,Medium, Medium
244274,FIFA23,24,70,73,SUB,1,2,1,Medium, Medium
259259,FIFA23,24,70,77,SUB,1,2,1,Medium, Medium
238570,FIFA23,24,70,78,GK,1,2,1,Medium, Medium
238674,FIFA23,26,70,74,GK,1,3,1,Medium, Medium
207984,FIFA21,25,69,72,SUB,1,3,3,Medium, Medium
192451,FIFA21,29,69,69,RM,1,3,3,High, High
209359,FIFA21,26,69,72,RDM,1,4,3,Medium, High
212446,FIFA21,26,69,72,LAM,1,3,4,High, Medium
200754,FIFA21,28,69,69,LDM,2,4,3,High, High
209417,FIFA21,26,69,72,LDM,1,3,3,Medium, High
186999,FIFA21,28,69,69,RES,1,3,3,High, Medium
228144,FIFA21,26,69,72,SUB,1,3,3,Medium, Medium
204412,FIFA21,27,69,70,LCM,1,3,3,Medium, Medium
233029,FIFA21,29,69,69,LCM,1,3,4,Medium, Medium
242269,FIFA21,25,69,72,SUB,1,3,3,High, Medium
200107,FIFA21,27,69,69,RDM,1,3,3,High, Medium
243862,FIFA21,24,69,74,LM,1,2,3,Medium, Medium
234983,FIFA21,24,69,75,LDM,1,3,3,High, Medium
200689,FIFA21,28,69,70,RCM,1,3,3,High, High
234741,FIFA21,23,69,73,RCM,1,3,3,Medium, Medium
242280,FIFA21,20,69,84,LCM,1,4,3,High, High
240343,FIFA21,22,69,78,RCM,1,4,3,Medium, High
199762,FIFA21,28,69,69,LCM,1,3,3,High, High
192320,FIFA21,28,69,69,SUB,1,3,3,Medium, Medium
204652,FIFA21,27,69,70,SUB,1,4,3,High, Medium
192634,FIFA21,30,69,69,LM,1,3,3,Medium, Medium
231394,FIFA21,23,69,74,SUB,1,4,3,Medium, Medium
205330,FIFA21,25,69,72,RES,1,2,3,High, Medium
226273,FIFA21,27,69,70,RCM,1,4,3,Medium, Medium
229251,FIFA21,27,69,69,RB,1,3,3,High, High
208630,FIFA21,27,69,69,SUB,1,4,3,Medium, Medium
239807,FIFA21,20,69,81,SUB,1,4,3,Medium, Medium
232883,FIFA21,28,69,69,SUB,1,3,3,High, Medium
239361,FIFA21,22,69,75,LCM,1,3,3,High, High
220175,FIFA21,23,69,77,LDM,1,3,3,Medium, High
237844,FIFA21,23,69,76,SUB,1,3,3,High, Medium
236288,FIFA21,22,69,78,RDM,1,3,3,Medium, Medium
215358,FIFA21,28,69,69,RES,1,3,3,High, High
207734,FIFA21,25,69,72,RM,1,3,3,High, Medium
258478,FIFA21,22,69,75,SUB,1,2,2,High, Medium
191066,FIFA21,29,69,69,SUB,1,3,3,Medium, Medium
227995,FIFA21,22,69,78,SUB,1,3,3,High, Medium
198749,FIFA21,29,69,69,LDM,1,3,3,Medium, Medium
222475,FIFA21,24,69,75,RCM,1,3,2,High, High
246309,FIFA21,21,69,80,RES,1,4,3,Medium, Medium
239778,FIFA21,21,69,82,LDM,1,5,2,High, Medium
190979,FIFA21,27,69,71,LDM,1,3,4,Medium, Medium
190499,FIFA21,29,69,69,SUB,1,4,4,High, Medium
208437,FIFA21,30,69,69,SUB,1,3,3,Medium, High
186116,FIFA21,29,69,69,RES,1,3,3,Medium, Medium
201965,FIFA21,27,69,69,LCM,1,4,3,High, Medium
241937,FIFA21,22,69,75,RCM,1,3,3,High, High
236492,FIFA21,22,69,80,RDM,1,3,3,Medium, Medium
218471,FIFA21,30,69,69,LM,1,4,3,Medium, Medium
194091,FIFA21,28,69,69,SUB,1,3,3,High, Medium
233484,FIFA21,21,69,78,RCM,1,3,2,High, High
193860,FIFA21,30,69,69,SUB,1,4,3,High, Medium
251294,FIFA21,22,69,78,RCM,1,3,3,Medium, Medium
230598,FIFA21,23,69,77,LCM,1,3,3,Medium, Medium
228120,FIFA21,23,69,76,LB,1,3,3,High, Medium
236764,FIFA21,21,69,77,SUB,1,3,2,Medium, Medium
228245,FIFA21,27,69,70,LCM,1,3,3,Medium, Medium
234488,FIFA21,29,69,69,CF,1,3,3,High, Medium
215083,FIFA21,29,69,69,SUB,1,2,3,Medium, High
234894,FIFA21,21,69,80,RCM,1,3,3,Medium, Medium
239980,FIFA21,26,69,73,CDM,1,4,2,High, High
193851,FIFA21,29,69,69,RCM,1,4,3,Medium, Medium
214025,FIFA21,26,69,74,RES,1,3,3,Medium, Medium
214991,FIFA21,26,69,70,SUB,1,3,3,Medium, High
212121,FIFA21,24,69,75,SUB,1,3,3,Medium, Medium
232823,FIFA21,24,69,72,RCM,1,3,3,Medium, Medium
234111,FIFA21,20,69,82,SUB,1,4,3,High, High
214929,FIFA21,25,69,74,SUB,1,3,3,High, Medium
236993,FIFA21,25,69,72,SUB,1,4,3,High, High
238989,FIFA21,30,69,69,RM,1,4,3,Medium, Medium
208865,FIFA21,29,69,69,RCM,1,3,3,High, Medium
248041,FIFA21,24,69,74,SUB,1,2,3,High, High
199769,FIFA21,26,69,70,SUB,1,3,3,Medium, High
244625,FIFA21,22,69,77,RB,1,3,3,Medium, Medium
206310,FIFA21,26,69,72,CDM,1,3,3,Medium, Medium
223875,FIFA21,28,69,69,ST,1,3,3,Medium, High
223676,FIFA21,26,69,70,LM,1,3,2,Medium, Medium
255198,FIFA21,25,69,72,SUB,1,3,3,Medium, Medium
222881,FIFA21,24,69,73,SUB,1,3,4,Medium, Medium
232623,FIFA21,23,69,74,CDM,1,3,3,High, High
254881,FIFA21,28,69,69,SUB,1,2,3,High, Low
228111,FIFA21,24,69,75,LM,1,4,4,High, High
219871,FIFA21,26,69,72,RES,1,2,3,Medium, High
201888,FIFA21,26,69,70,ST,1,3,3,High, Medium
217794,FIFA21,24,69,74,RES,1,4,3,Medium, High
242342,FIFA21,22,69,79,SUB,1,3,3,Medium, Medium
230376,FIFA21,20,69,69,SUB,1,3,2,Medium, Medium
240045,FIFA21,23,69,75,CDM,1,3,2,Medium, Medium
229896,FIFA21,24,69,74,SUB,1,3,3,Medium, Medium
208977,FIFA21,25,69,70,LW,1,3,3,High, Medium
193564,FIFA21,28,69,69,CAM,1,3,4,Medium, Medium
213105,FIFA21,25,69,73,RDM,1,4,2,Medium, Medium
220968,FIFA21,24,69,74,SUB,1,2,3,Medium, Medium
237662,FIFA21,22,69,75,RM,1,3,3,High, Medium
202113,FIFA21,26,69,70,SUB,1,3,3,Medium, Medium
218188,FIFA21,28,69,69,LCM,1,3,3,High, High
253530,FIFA21,25,69,72,RB,1,2,2,High, Low
225629,FIFA21,24,69,74,SUB,1,2,3,Medium, Medium
193780,FIFA21,28,69,69,RES,1,4,4,Medium, Low
252523,FIFA21,21,69,78,RW,1,4,4,High, High
238941,FIFA21,25,69,71,SUB,1,3,2,High, Medium
220815,FIFA21,25,69,74,RS,1,3,3,High, Medium
222883,FIFA21,26,69,70,RES,1,3,3,High, Low
247076,FIFA21,24,69,75,SUB,1,3,2,Medium, Medium
237647,FIFA21,23,69,75,RES,1,2,3,Medium, Medium
232081,FIFA21,25,69,74,RB,1,3,2,High, Medium
252541,FIFA21,18,69,84,SUB,1,4,3,Medium, Medium
189510,FIFA21,30,69,69,SUB,1,5,3,Medium, Low
208949,FIFA21,30,69,69,SUB,1,3,4,Medium, Low
223794,FIFA21,26,69,70,SUB,1,4,3,High, Medium
201085,FIFA21,28,69,69,SUB,1,4,4,Medium, Low
190907,FIFA21,29,69,69,RM,1,3,4,High, Medium
242041,FIFA21,24,69,74,SUB,1,3,3,High, Medium
252139,FIFA21,21,69,77,RCM,1,3,3,Medium, Medium
236624,FIFA21,22,69,79,SUB,1,3,4,Medium, Medium
212228,FIFA21,24,69,76,ST,1,3,3,Medium, Medium
225950,FIFA21,26,69,72,LCM,1,2,3,Medium, Medium
226697,FIFA21,24,69,75,LM,1,3,3,High, Medium
207641,FIFA21,28,69,69,RAM,1,3,3,High, Medium
197240,FIFA21,29,69,69,RS,1,3,3,Medium, Medium
207559,FIFA21,25,69,72,RDM,1,3,3,High, High
220569,FIFA21,23,69,74,LM,1,4,3,High, Low
201271,FIFA21,28,69,69,LW,1,2,3,Medium, Medium
208424,FIFA21,26,69,71,CM,1,3,3,Medium, Medium
210801,FIFA21,29,69,69,SUB,1,3,3,Medium, Low
232431,FIFA21,26,69,72,CDM,1,4,2,Medium, High
239306,FIFA21,21,69,77,RB,1,3,3,High, Medium
200671,FIFA21,28,69,70,RDM,1,3,3,Medium, High
219803,FIFA21,25,69,74,RES,1,2,3,Medium, Medium
222959,FIFA21,27,69,69,CAM,1,3,3,Medium, Medium
211243,FIFA21,29,69,69,SUB,1,3,3,Medium, Medium
235456,FIFA21,22,69,78,SUB,1,3,3,Medium, High
252371,FIFA21,17,69,88,LCM,1,4,3,High, Medium
210544,FIFA21,26,69,70,LW,1,3,3,High, Medium
204504,FIFA21,26,69,70,RES,1,2,3,High, High
241489,FIFA21,21,69,80,SUB,1,3,2,Medium, High
241602,FIFA21,22,69,78,RM,1,3,2,High, Medium
208592,FIFA21,25,69,71,RDM,1,2,3,High, High
202095,FIFA21,26,69,69,SUB,1,3,3,High, Medium
228827,FIFA21,22,69,77,SUB,1,3,2,Medium, High
206086,FIFA21,24,69,74,LB,1,2,2,High, Medium
228674,FIFA21,25,69,74,RES,1,5,3,Medium, Medium
235893,FIFA21,23,69,72,SUB,1,3,3,Medium, Medium
254062,FIFA21,21,69,81,RDM,1,3,2,Medium, High
253910,FIFA21,24,69,75,RAM,1,3,4,High, Medium
229575,FIFA21,22,69,78,RES,1,3,3,Medium, Medium
235799,FIFA21,22,69,77,SUB,1,3,2,Medium, Medium
239671,FIFA21,23,69,78,SUB,1,3,3,Medium, Low
233151,FIFA21,23,69,75,SUB,1,4,3,High, Medium
244895,FIFA21,19,69,83,RDM,1,3,3,Medium, High
198220,FIFA21,28,69,69,SUB,1,3,3,Medium, Medium
235746,FIFA21,27,69,71,RES,1,4,2,Medium, High
227900,FIFA21,24,69,74,SUB,1,3,2,Medium, Medium
212351,FIFA21,28,69,70,SUB,1,3,3,Medium, High
251326,FIFA21,21,69,80,LS,1,3,3,High, Medium
210258,FIFA21,28,69,69,SUB,1,3,4,Medium, Medium
253822,FIFA21,27,69,70,SUB,1,3,2,Low, High
200440,FIFA21,28,69,69,SUB,1,4,3,Medium, Medium
219864,FIFA21,22,69,76,SUB,1,3,3,Medium, Medium
232462,FIFA21,30,69,69,RS,1,3,3,High, Medium
212261,FIFA21,25,69,74,RES,1,3,4,High, Low
210171,FIFA21,27,69,69,RES,1,4,3,Medium, Medium
201895,FIFA21,25,69,73,SUB,1,3,4,High, Medium
219594,FIFA21,26,69,74,SUB,1,2,2,High, High
199169,FIFA21,29,69,69,SUB,1,3,3,Medium, Medium
209372,FIFA21,27,69,70,SUB,1,3,3,Medium, High
207546,FIFA21,30,69,69,SUB,1,5,3,High, Medium
222875,FIFA21,25,69,72,LB,1,4,3,Medium, Medium
197376,FIFA21,29,69,69,SUB,1,4,3,Medium, Medium
223344,FIFA21,25,69,72,SUB,1,3,3,High, Low
236747,FIFA21,29,69,69,SUB,1,4,4,High, Medium
258602,FIFA21,21,69,78,RES,1,4,4,High, Medium
230654,FIFA21,23,69,75,SUB,1,2,3,High, Medium
230995,FIFA21,24,69,75,SUB,1,3,2,Medium, Medium
225441,FIFA21,23,69,76,SUB,1,4,3,Medium, Low
241670,FIFA21,28,69,69,SUB,1,3,2,Low, Medium
229728,FIFA21,25,69,72,RS,1,3,3,Medium, Low
223293,FIFA21,26,69,70,SUB,1,3,3,Medium, Medium
210951,FIFA21,26,69,71,SUB,1,4,4,Medium, Medium
221855,FIFA21,27,69,69,SUB,1,3,3,Medium, Medium
241002,FIFA21,22,69,78,SUB,1,4,4,Medium, Low
203265,FIFA21,26,69,70,SUB,1,1,3,Medium, Low
242339,FIFA21,25,69,74,SUB,1,4,4,Medium, Medium
230817,FIFA21,23,69,76,CAM,1,3,3,High, Medium
202491,FIFA21,28,69,69,LDM,1,2,3,Medium, Medium
204506,FIFA21,27,69,69,SUB,1,4,3,High, Medium
206133,FIFA21,24,69,76,RDM,1,4,3,Low, Medium
215572,FIFA21,27,69,70,SUB,1,2,3,Medium, High
228782,FIFA21,21,69,73,SUB,1,3,3,Medium, Medium
233098,FIFA21,21,69,77,RB,1,3,2,High, Medium
225715,FIFA21,29,69,69,RM,1,4,4,High, Medium
229500,FIFA21,24,69,77,LDM,1,2,2,Medium, High
246845,FIFA21,28,69,69,RM,1,3,3,High, Medium
242324,FIFA21,26,69,70,SUB,1,4,3,High, Medium
244344,FIFA21,23,69,75,RWB,1,2,2,Medium, Medium
232148,FIFA21,23,69,74,SUB,1,3,3,High, Medium
213702,FIFA21,25,69,73,SUB,1,4,4,Medium, Low
232849,FIFA21,23,69,75,LB,1,2,2,Medium, High
236918,FIFA21,22,69,78,SUB,1,3,3,High, Low
242737,FIFA21,28,69,69,CAM,1,1,4,Medium, Medium
212483,FIFA21,26,69,70,LWB,1,2,3,Medium, Medium
233884,FIFA21,23,69,80,RDM,1,3,2,Medium, High
212466,FIFA21,26,69,69,LWB,1,4,3,High, Medium
235642,FIFA21,22,69,79,SUB,1,3,2,High, High
